Year, Month, Day, Hour, Minute, DataSourceAndUncertaintyFlags, DryBulbTemperature, DewPointTemperature, RelativeHumidity, AtmosphericStationPressure, ExtraterrestrialHorizontalRadiation, ExtraterrestrialDirectNormalRadiation, HorizontalInfraredRadiationIntensity, GlobalHorizontalRadiation, DirectNormalRadiation, DiffuseHorizontalRadiation, GlobalHorizontalIlluminance, DirectNormalIlluminance, DiffuseHorizontalIlluminance, ZenithLuminance, WindDirection, WindSpeed, TotalSkyCover, OpaqueSkyCover, Visibility, CeilingHeight, PresentWeatherObservation, PresentWeatherCodes, PrecipitableWater, AerosolOpticalDepth, SnowDepth, DaysSinceLastSnowfall, Albedo, LiquidPrecipitationDepth, LiquidPrecipitationQuantity
1986, 1, 2, 23, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 14.0, 10.0, 77, 100900, 0, 1415, 333, 0, 0, 0, 0, 0, 0, 0, 220, 2.1, 5, 5, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 24, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 14.0, 10.0, 77, 100900, 0, 1415, 336, 0, 0, 0, 0, 0, 0, 0, 220, 2.6, 6, 6, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 1, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.6, 9.6, 72, 100800, 0, 1415, 342, 0, 0, 0, 0, 0, 0, 0, 220, 2.6, 7, 7, 15.0, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 2, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 16.0, 9.0, 63, 100800, 0, 1415, 353, 0, 0, 0, 0, 0, 0, 0, 240, 5.1, 8, 8, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 3, 60, A7C8E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 10.4, 74, 100800, 0, 1415, 350, 0, 0, 0, 0, 0, 0, 0, 240, 3.6, 8, 8, 11.2, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 4, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.5, 10.8, 78, 100800, 0, 1415, 356, 0, 0, 0, 0, 0, 0, 0, 240, 3.1, 9, 9, 15.0, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 5, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 14.0, 11.0, 82, 100900, 0, 1415, 353, 0, 0, 0, 0, 0, 0, 0, 240, 2.1, 9, 9, 11.2, 1500, 0, 909999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 6, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 12.8, 11.3, 91, 101000, 0, 1415, 348, 0, 0, 0, 0, 0, 0, 0, 240, 5.1, 9, 9, 15.0, 1500, 0, 909999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 7, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 13.4, 12.1, 92, 100800, 0, 1415, 352, 0, 0, 0, 0, 0, 0, 0, 240, 3.6, 9, 9, 6.0, 1500, 0, 909999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 3, 8, 60, B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0, 13.2, 11.9, 92, 100900, 0, 1415, 351, 0, 0, 0, 0, 0, 0, 0, 240, 4.1, 9, 9, 9.0, 1500, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
